DATA MONTAGEM;MAPA;VEICULO;BAIA;PRODUTO;QUANTIDADE;UNIDADE;LASTRO;CODIGO DE BARRAS;MONTADOR;HORA INICIO MONTAGEM;HORA FIM MONTAGEM;CONFERENTE1;CONFERENTE2;INICIO CONFERENCIA;FIM CONFERENCIA;APONTAMENTO;DIF APONTAMENTO
01/10/2025;7260101;TDS1D30;M4;005122-DV KAPO LARANJA TP 200ML;4;CX12;5;726010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M4;005120-DV KAPO MARACUJA TP 200ML;5;CX12;5;726010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M4;119068-DV KAPO MACA C/12 UND;3;CX12;5;726010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M4;119158-ADES 200ML UVA C/6UN;2;CX6;5;726010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M4;119164-DV UVA TP 200ML (18U) CP;1;CX18;5;726010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M4;119165-DV PESSEGO 200ML C18UND;1;CX18;5;726010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M4;119166-DV LARANJA 200ML C/18UND;1;CX18;5;726010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;055445-FTLAR LATA 350ML C6 UNID;7;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;055286-FANTA UVA LATA 350ML C/6;4;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056010-KUAT LATA 350ML C/6;1;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056267-SPRITE LATA 350ML C/6;9;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;055247-SPRITE SEM ACUCAR LAT 350ML C6;4;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056760-FTA MARACUJA LATA 350ML C/6;3;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056074-FTA GUA LT 350ML 6U FI MAINLIN;3;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056312-SCHW CITRUS ORIGINAL LT 350ML;7;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056856-LATA 350ML FTA MISTERIO CHUCKY;5;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;009390-SCHWEPPES TONICA LATA 350ML;4;CX6;1;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056335-LATA 220ML CC SEM ACUCAR C/6;4;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056324-LATA 220ML SPRITE C/6;5;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056341-LATA 220ML FTA UVA C/6;1;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056337-LATA 220ML FTA GUARANA C/6;1;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;008463-MONSTER ENERGY LATA 473 C/6;21;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118469-MONSTER E. ZERO ACUCAR 473ML6;5;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118473-MONSTER U FIESTA MANGO LT473ML;1;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119586-MONSTER U PEACHY KEEN LATA 473;1;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118650-MONSTER KHAOTIC LT 473ML 06;2;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118990-MONSTER MANGO LOCO LATA 473ML;9;CX6;2;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119170-MONSTER PACIFIC PUNCH LT 473ML;2;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118461-MONSTER ULTRA LT 473ML 6PACK F;4;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119509-MONSTER PIPELINE PUNCH LT 473ML;1;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119026-MONSTER ULTRA VIOLET LT 473ML;2;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119521-MONSTER ULTRA WATERMELON LT 473ML 06;1;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118984-MONSTER ABSOLUTELY ZERO LATA;1;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118882-DV PESSEGO LATA 290ML;13;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119116-LATA 290ML ICE TEA LIMAO ZERO;1;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118884-DV UVA LT 290ML 6U FL;3;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118878-DV GOIABA LATA 290ML;2;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119169-DV MANGA LATA 290ML C6UND;2;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;118880-DV MARACUJA LATA 290ML;2;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;056051-COCA COLA LATA 310ML MAINLINE;2;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119149-ADES UVA 1 LITRO C/6 UNID;1;CX6;3;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119144-ADES LARANJA 1 LITRO C/6 UNID;1;CX6;4;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;005849-DV MAIS NECTAR UVA TP 1L;6;CX6;4;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119168-DV MANGA 1L C6UND;2;CX6;4;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;005814-DV MAIS NECTAR PESSEGO TP 1L;8;CX6;4;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;005763-DV MAIS NECTAR CAJU TP 1L;2;CX6;5;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;005783-DV MAIS NECTAR LARANJA TP 1L;2;CX6;5;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;005793-DV MARACUJA 1LITRO;3;CX6;5;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;005815-DV MAIS NEC UVA LIGHT TP 1L;6;CX6;5;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;119167-DV ABACAXI 1L (6U) CP;1;CX6;5;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;M1;008812-DEL VALLE 100% UVA 1L 06UN;1;CX6;5;726010110202501;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;A1;056298-PET 200ML COCA COLA 12UND;40;CX12;1;726010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;A1;056298-PET 200ML COCA COLA 12UND;40;CX12;2;726010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;A1;056443-PET 200ML CC S ACUCAR C/12;40;CX12;3;726010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;A1;056298-PET 200ML COCA COLA 12UND;39;CX12;4;726010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;A1;056443-PET 200ML CC S ACUCAR C/12;29;CX12;4;726010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;A1;056561-PET 200ML FTA LAR C/12;14;CX12;5;726010110202502;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141003-MENTOS PURE FRUIT 3 CAMADAS 5P;1;CX15;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141015-FRUITTELLA SWIRL MORANGO VITA;1;CX15;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141022-MENTOS PURE WHITE GARRAFA;1;CX6;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141039-FINI CHICLE SALADA FRUTAS 14G CX18 252G;1;CX18;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141032-FINI BANANAS 15G CX12 180G;1;CX12;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141159-MENTOS FANTA LARANJA STICK 14P CX16 600G;1;CX16;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141207-HALLS EXTRA FORTE 27,5G CX21;1;CX21;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141157-MINI OREO 35G CX10 350G;1;CX10;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141167-PRINGLES BATATA QUEIJO 109GR;2;CX1;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141214-PRINGLES BATATA ORIGINAL 35G 12UN 1CX;1;CX12;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141164-PRINGLES BATATA CHURRAS 109G;2;CX1;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141165-PRINGLES BATATA CEBOLA 109Gr;2;CX1;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7260101;TDS1D30;Armaz.Extra;141166-PRINGLES BATATA ORIGINAL 104G;3;CX1;1;726010110202599;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M5;055819-FANTA UVA PET 2L;7;CX8;1;717010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M5;056100-FANTA GUARANA PET 2L;13;CX8;1;717010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M5;056604-BIPACK CCO+FTALAR PET2L;20;CX4;2;717010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M5;056606-CC+SPRITE PET2L (4) LM;8;CX4;2;717010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M5;056602-CC+FTA GUA PET2L 2X2;8;CX4;3;717010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M5;008590-CRYSTAL PET 5L;28;CX2;3;717010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M5;008590-CRYSTAL PET 5L;9;CX2;4;717010110202509;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A5;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;717010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A5;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;2;717010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A5;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;3;717010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A5;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;4;717010110202510;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A4;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;1;717010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A4;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;2;717010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A4;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;3;717010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A4;056600-COCA COLA ORIGINAL PET 2L 8U F;15;CX8;4;717010110202508;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;007323-CRYSTAL PET 1,5L SEM / G;28;CX6;1;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;056476-CC MENOS ACUCAR PET 3L 6U FL;9;CX6;2;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;007323-CRYSTAL PET 1,5L SEM / G;6;CX6;2;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;006060-CC PET 1.500ML C6;10;CX6;2;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;007322-CRYSTAL PET 1,5L COM GAS;8;CX6;3;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;056314-SCHW CITRUS ORIGINAL PET 1,5L;7;CX6;3;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;003212-CC ZERO PET 1,5L;10;CX6;3;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;119568-PET 1.5L DV F.FRUTAS CITRICAS;1;CX6;4;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;119571-PET 1.5L DV FRUT LARANJA C6;3;CX6;4;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;119574-PET 1.5L DV FRUT UVA C6;8;CX6;4;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;119588-PET 1.5L DV FRUT LIMAO C6;1;CX6;4;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;118768-MATTE LEAO PESSEGO PET 1,5L C6;1;CX6;4;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;118759-MATTE LEÃO NATURAL PET 1,5L C6;1;CX6;4;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;119151-LEAO CHA VERDE LIMAO ZERO 1,5L;2;CX6;4;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M4;056419-SPRITE FRESH LIMÃO PET 1,5L 6U;1;CX6;5;717010110202507;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A6;055818-COCA COLA ZERO PET 2L;15;CX8;1;717010110202512;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A6;055818-COCA COLA ZERO PET 2L;15;CX8;2;717010110202512;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A6;055818-COCA COLA ZERO PET 2L;2;CX8;3;717010110202512;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A6;056600-COCA COLA ORIGINAL PET 2L 8U F;8;CX8;3;717010110202512;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A6;055817-FTA LAR PET 2L;8;CX8;3;717010110202512;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;008533-COCA COLA LATA 350ML C/12;22;CX12;1;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;009334-COCA COLA ZERO LATA 350ML C12;22;CX12;2;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;009334-COCA COLA ZERO LATA 350ML C12;22;CX12;3;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;008533-COCA COLA LATA 350ML C/12;4;CX12;4;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;008678-FANTA LARANJA LATA 350ML C/12;14;CX12;4;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;009334-COCA COLA ZERO LATA 350ML C12;12;CX12;4;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;056053-LATA 220ML CC 12UN;5;CX12;5;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;139421-BAVARIA LATA 350ML 12UNID;1;CX12;5;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;119145-ADES MACA 1L CX 6UN;5;CX6;5;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;119144-ADES LARANJA 1 LITRO C/6 UNID;3;CX6;5;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;119143-ADES ABACAXI 1LITRO C/6UND;2;CX6;5;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;119148-ADES PESSEGO 1L 6U;3;CX6;5;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;005849-DV MAIS NECTAR UVA TP 1L;4;CX6;6;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;119168-DV MANGA 1L C6UND;3;CX6;6;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;005814-DV MAIS NECTAR PESSEGO TP 1L;9;CX6;6;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;005763-DV MAIS NECTAR CAJU TP 1L;2;CX6;6;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;005783-DV MAIS NECTAR LARANJA TP 1L;4;CX6;6;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;005793-DV MARACUJA 1LITRO;6;CX6;6;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;005815-DV MAIS NEC UVA LIGHT TP 1L;2;CX6;6;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;119167-DV ABACAXI 1L (6U) CP;2;CX6;6;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M6;008812-DEL VALLE 100% UVA 1L 06UN;1;CX6;7;717010110202511;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M3;056754-COCA COLA RETORNAVEL PET 2L RT;5;CX9;1;717010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M3;056327-FTA LARANJA RETORNAVEL 2L P;1;CX9;1;717010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M3;056840-COCA COLA LS 1 LITRO ROTULADA;2;CX12;1;717010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M3;055957-COCA COLA KS ULTRA 290ML;10;CX24;1;717010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M3;055957-COCA COLA KS ULTRA 290ML;10;CX24;2;717010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M3;055834-FTA LAR KS 290ML NORDIC;5;CX24;3;717010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M3;056016-CC ZERO 290ML KS ULTRA CX24;3;CX24;4;717010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M3;139675-DREHER GAR VD 900ML 1UN;3;UN1;4;717010110202505;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;055935-COCA COLA PET 600ML;40;CX6;1;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;055935-COCA COLA PET 600ML;40;CX6;2;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;055935-COCA COLA PET 600ML;2;CX6;3;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;055934-COCA COLA ZERO PET 600ML;39;CX6;3;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;056102-FANTA LARANJA PET 600ML;5;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;056350-SPRITE ORIGINAL PET 600ML 6U F;7;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;055993-CC PET 1 LITRO CX C/06;4;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;092650-CRYSTAL PET 1L;4;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;119123-CHA 450ML GUARANA POWER ACAI;1;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;118614-CHA 450ML ICE TEA LIMAO;1;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;118620-CHA 450ML ICE TEA PESSEGO;3;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;056238-SPRITE REFRESH PET 510ML FL 6U;9;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;006949-POWERADE MOUNTAIN BLAST PT500;6;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;119555-POWERADE TANGERINA PET 500ML 06 CP;1;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;119513-POWERADE LIMAO PET 500ML 06;3;CX6;4;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;118200-POWERADE UVA S.CAP PT500 06 CP;1;CX6;5;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;119594-POWERADE SOUR PET 500ML 06 CP;2;CX6;5;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A3;119512-POWERADE LARANJA PET 500ML C/6;3;CX6;5;717010110202506;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M2;055789-G.KUAT PET2 C/8 UND;14;CX8;1;717010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M2;056273-SPRITE ORIGINAL PET 2L 8U FL;11;CX8;1;717010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;M2;056199-SPRITE SEM ACUCAR PET 2L C8;11;CX8;2;717010110202503;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;055445-FTLAR LATA 350ML C6 UNID;1;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;055286-FANTA UVA LATA 350ML C/6;11;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;056010-KUAT LATA 350ML C/6;4;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;056267-SPRITE LATA 350ML C/6;13;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;055247-SPRITE SEM ACUCAR LAT 350ML C6;2;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;056312-SCHW CITRUS ORIGINAL LT 350ML;7;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;056856-LATA 350ML FTA MISTERIO CHUCKY;4;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;009390-SCHWEPPES TONICA LATA 350ML;2;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
01/10/2025;7170101;RUU0J82;A2;056335-LATA 220ML CC SEM ACUCAR C/6;7;CX6;1;717010110202504;000-N/D;;;000-N/D;000-N/D;;;;0;
